552.480,1,-29
552.753,1,-40
553.026,1,-54
553.299,1,-46
553.572,1,-43
553.845,1,-47
554.118,1,-42
554.391,1,-28
554.664,1,-53
554.937,1,-44
555.210,1,-50
555.483,1,-44
555.756,1,-44
556.029,1,-41
556.302,1,-39
556.575,1,-33
556.848,1,-18
557.121,1,-26
557.394,1,-6
557.666,1,24
557.939,1,66
558.212,1,93
558.485,1,108
558.758,1,146
559.031,1,201
559.304,1,208
559.576,1,220
559.849,1,212
560.122,1,234
560.395,1,231
560.668,1,280
560.940,1,237
561.213,1,282
561.486,1,239
561.759,1,241
562.031,1,233
562.304,1,234
562.577,1,224
562.849,1,211
563.122,1,226
563.395,1,222
563.667,1,237
563.940,1,235
564.213,1,260
564.485,1,266
564.758,1,267
565.031,1,297
565.303,1,341
565.576,1,355
565.848,1,386
566.121,1,397
566.394,1,421
566.666,1,428
566.939,1,438
567.211,1,425
567.484,1,467
567.756,1,456
568.029,1,493
568.301,1,510
568.574,1,511
568.846,1,509
569.119,1,531
569.391,1,548
569.664,1,573
569.936,1,544
570.208,1,580
570.481,1,597
570.753,1,632
571.026,1,648
571.298,1,644
571.570,1,667
571.843,1,683
572.115,1,718
572.387,1,755
572.660,1,720
572.932,1,776
573.204,1,807
573.477,1,798
573.749,1,855
574.021,1,858
574.294,1,879
574.566,1,879
574.838,1,928
575.110,1,952
575.383,1,964
575.655,1,975
575.927,1,980
576.199,1,986
576.471,1,1024
576.744,1,1052
577.016,1,992
577.288,1,1051
577.560,1,1052
577.832,1,1006
578.104,1,1039
578.377,1,1058
578.649,1,1057
578.921,1,1071
579.193,1,1124
579.465,1,1068
579.737,1,1102
580.009,1,1051
580.281,1,1113
580.553,1,1086
580.825,1,1123
581.097,1,1113
581.369,1,1142
581.641,1,1141
581.913,1,1116
582.185,1,1107
582.457,1,1147
582.729,1,1136
583.001,1,1154
583.273,1,1146
583.545,1,1185
583.817,1,1175
584.089,1,1195
584.361,1,1165
584.633,1,1207
584.904,1,1246
585.176,1,1225
585.448,1,1275
585.720,1,1219
585.992,1,1249
586.264,1,1279
586.536,1,1348
586.807,1,1311
587.079,1,1291
587.351,1,1320
587.623,1,1316
587.894,1,1288
588.166,1,1308
588.438,1,1342
588.710,1,1378
588.981,1,1353
589.253,1,1367
589.525,1,1388
589.797,1,1400
590.068,1,1436
590.340,1,1452
590.612,1,1441
590.883,1,1445
591.155,1,1439
591.427,1,1485
591.698,1,1531
591.970,1,1588
592.241,1,1670
592.513,1,1637
592.785,1,1633
593.056,1,1643
593.328,1,1592
593.599,1,1608
593.871,1,1548
594.142,1,1567
594.414,1,1530
594.685,1,1494
594.957,1,1553
595.228,1,1525
595.500,1,1550
595.771,1,1598
596.043,1,1529
596.314,1,1542
596.586,1,1606
596.857,1,1565
597.129,1,1581
597.400,1,1615
597.672,1,1605
597.943,1,1626
598.214,1,1643
598.486,1,1603
598.757,1,1622
599.028,1,1587
599.300,1,1610
599.571,1,1635
599.842,1,1692
600.114,1,1717
600.385,1,1737
600.656,1,1704
600.928,1,1720
601.199,1,1751
601.470,1,1673
601.741,1,1741
602.013,1,1762
602.284,1,1735
602.555,1,1788
602.826,1,1788
603.098,1,1780
603.369,1,1816
603.640,1,1778
603.911,1,1768
604.182,1,1865
604.454,1,1894
604.725,1,1944
604.996,1,1919
605.267,1,1902
605.538,1,1874
605.809,1,1839
606.080,1,1951
606.351,1,1941
606.622,1,1907
606.893,1,1930
607.165,1,1968
607.436,1,1924
607.707,1,1982
607.978,1,1974
608.249,1,1943
608.520,1,2008
608.791,1,2028
609.062,1,1964
609.333,1,2048
609.604,1,2046
609.875,1,2109
610.145,1,2005
610.416,1,2028
610.687,1,2121
610.958,1,2103
611.229,1,2084
611.500,1,2117
611.771,1,2192
612.042,1,2159
612.313,1,2231
612.584,1,2244
612.854,1,2232
613.125,1,2216
613.396,1,2240
613.667,1,2276
613.938,1,2255
614.208,1,2302
614.479,1,2264
614.750,1,2291
615.021,1,2266
615.292,1,2375
615.562,1,2374
615.833,1,2385
616.104,1,2404
616.374,1,2406
616.645,1,2413
616.916,1,2470
617.187,1,2434
617.457,1,2479
617.728,1,2491
617.999,1,2514
618.269,1,2562
618.540,1,2554
618.810,1,2570
619.081,1,2605
619.352,1,2669
619.622,1,2536
619.893,1,2655
620.163,1,2642
620.434,1,2659
620.705,1,2612
620.975,1,2768
621.246,1,2823
621.516,1,2740
621.787,1,2720
622.057,1,2733
622.328,1,2759
622.598,1,2684
622.869,1,2815
623.139,1,2849
623.410,1,2893
623.680,1,2820
623.950,1,2932
624.221,1,2859
624.491,1,2914
624.762,1,2869
625.032,1,2951
625.302,1,2988
625.573,1,2947
625.843,1,3058
626.114,1,3028
626.384,1,3049
626.654,1,3016
626.925,1,3073
627.195,1,3039
627.465,1,3205
627.735,1,3143
628.006,1,3082
628.276,1,3153
628.546,1,3205
628.817,1,3207
629.087,1,3294
629.357,1,3201
629.627,1,3351
629.897,1,3350
630.168,1,3231
630.438,1,3362
630.708,1,3410
630.978,1,3427
631.248,1,3410
631.519,1,3446
631.789,1,3509
632.059,1,3378
632.329,1,3539
632.599,1,3541
632.869,1,3645
633.139,1,3646
633.409,1,3618
633.679,1,3677
633.949,1,3816
634.219,1,3768
634.490,1,3818
634.760,1,3872
635.030,1,3935
635.300,1,4085
635.570,1,3977
635.840,1,4046
636.110,1,4081
636.380,1,4221
636.649,1,4174
636.919,1,4091
637.189,1,4259
637.459,1,4326
637.729,1,4291
637.999,1,4391
638.269,1,4560
638.539,1,4549
638.809,1,4588
639.079,1,4711
639.349,1,4747
639.618,1,4686
639.888,1,4675
640.158,1,4593
640.428,1,4629
640.698,1,4882
640.967,1,4797
641.237,1,4715
641.507,1,4788
641.777,1,4680
642.047,1,4882
642.316,1,4799
642.586,1,4703
642.856,1,4722
643.126,1,4821
643.395,1,4676
643.665,1,4901
643.935,1,4751
644.204,1,4663
644.474,1,4675
644.744,1,4997
645.013,1,4792
645.283,1,4768
645.553,1,4803
645.822,1,4756
646.092,1,4798
646.361,1,4923
646.631,1,4791
646.901,1,4835
647.170,1,5029
647.440,1,4942
647.709,1,5029
647.979,1,5172
648.248,1,4988
648.518,1,5046
648.787,1,5202
649.057,1,5212
649.326,1,5172
649.596,1,5144
649.865,1,5364
650.135,1,5256
650.404,1,5373
650.674,1,5430
650.943,1,5362
651.212,1,5410
651.482,1,5439
651.751,1,5339
652.021,1,5358
652.290,1,5348
652.559,1,5594
652.829,1,5640
653.098,1,5688
653.367,1,5516
653.637,1,5566
653.906,1,5608
654.175,1,5709
654.445,1,5905
654.714,1,5842
654.983,1,5907
655.253,1,5795
655.522,1,5622
655.791,1,6134
656.060,1,6184
656.329,1,6185
656.599,1,6333
656.868,1,6173
657.137,1,5997
657.406,1,6201
657.675,1,6419
657.945,1,6346
658.214,1,6435
658.483,1,6536
658.752,1,6702
659.021,1,6273
659.290,1,6547
659.559,1,6694
659.829,1,6545
660.098,1,6507
660.367,1,6838
660.636,1,6682
660.905,1,6554
661.174,1,6498
661.443,1,6655
661.712,1,6536
661.981,1,6583
662.250,1,6588
662.519,1,6886
662.788,1,6753
663.057,1,6678
663.326,1,6870
663.595,1,6805
663.864,1,6709
664.133,1,6705
664.402,1,6681
664.671,1,6618
664.939,1,6787
665.208,1,6669
665.477,1,6921
665.746,1,6745
666.015,1,6776
666.284,1,6986
666.553,1,6989
666.822,1,6801
667.090,1,6715
667.359,1,6797
667.628,1,7040
667.897,1,6693
668.166,1,6598
668.434,1,6751
668.703,1,6891
668.972,1,6735
669.241,1,6656
669.509,1,6758
669.778,1,6750
670.047,1,6754
670.315,1,6767
670.584,1,6535
670.853,1,6561
671.122,1,6669
671.390,1,6865
671.659,1,6756
671.927,1,6911
672.196,1,6693
672.465,1,6748
672.733,1,6896
673.002,1,6855
673.271,1,6719
673.539,1,6655
673.808,1,6778
674.076,1,6821
674.345,1,7043
674.613,1,6732
674.882,1,7105
675.150,1,7082
675.419,1,7298
675.687,1,6980
675.956,1,6832
676.224,1,6968
676.493,1,6782
676.761,1,6992
677.030,1,7116
677.298,1,7205
677.567,1,7093
677.835,1,6957
678.104,1,6985
678.372,1,7022
678.640,1,7077
678.909,1,6961
679.177,1,6930
679.445,1,7118
679.714,1,7090
679.982,1,7105
680.250,1,7178
680.519,1,7286
680.787,1,6993
681.055,1,6925
681.324,1,7213
681.592,1,7110
681.860,1,7070
682.128,1,7132
682.397,1,7135
682.665,1,7167
682.933,1,7268
683.201,1,7205
683.470,1,6889
683.738,1,7231
684.006,1,7377
684.274,1,7324
684.542,1,7304
684.811,1,7135
685.079,1,7016
685.347,1,7361
685.615,1,7402
685.883,1,6824
686.151,1,7056
686.419,1,7154
686.687,1,7103
686.955,1,7206
687.224,1,7130
687.492,1,7143
687.760,1,7247
688.028,1,7436
688.296,1,7203
688.564,1,7005
688.832,1,7207
689.100,1,7097
689.368,1,6957
689.636,1,7078
689.904,1,6923
690.172,1,6985
690.440,1,6989
690.708,1,6952
690.975,1,6841
691.243,1,6840
691.511,1,7067
691.779,1,6946
692.047,1,6687
692.315,1,6981
692.583,1,7006
692.851,1,6805
693.119,1,6790
693.386,1,6868
693.654,1,6868
693.922,1,6727
694.190,1,6940
694.458,1,6974
694.725,1,6736
694.993,1,6732
695.261,1,6696
695.529,1,6435
695.797,1,6689
696.064,1,6677
696.332,1,6547
696.600,1,6513
696.867,1,6327
697.135,1,6506
697.403,1,6679
697.670,1,6456
697.938,1,6274
698.206,1,6076
698.473,1,6212
698.741,1,6412
699.009,1,6148
699.276,1,6219
699.544,1,6205
699.812,1,6105
700.079,1,6142
700.347,1,6224
700.614,1,6214
700.882,1,6140
701.149,1,5989
701.417,1,5937
701.684,1,6065
701.952,1,6118
702.219,1,6008
702.487,1,5852
702.754,1,5905
703.022,1,5858
703.289,1,5827
703.557,1,5868
703.824,1,5833
704.092,1,5515
704.359,1,5585
704.627,1,5726
704.894,1,5640
705.161,1,5829
705.429,1,5628
705.696,1,5725
705.964,1,5607
706.231,1,5289
706.498,1,5376
706.766,1,5475
707.033,1,5324
707.300,1,5172
707.568,1,5314
707.835,1,5362
708.102,1,5348
708.369,1,5220
708.637,1,5134
708.904,1,5110
709.171,1,5100
709.438,1,5183
709.706,1,5117
709.973,1,4998
710.240,1,5354
710.507,1,4948
710.774,1,4950
711.042,1,4865
711.309,1,5066
711.576,1,4868
711.843,1,4969
712.110,1,5040
712.377,1,4747
712.644,1,4733
712.912,1,4873
713.179,1,4775
713.446,1,4731
713.713,1,4761
713.980,1,4615
714.247,1,4726
714.514,1,4586
714.781,1,4547
715.048,1,4459
715.315,1,4466
715.582,1,4355
715.849,1,4461
716.116,1,4434
716.383,1,4391
716.650,1,4221
716.917,1,4101
717.184,1,4172
717.451,1,4115
717.718,1,4318
717.985,1,4143
718.252,1,4188
718.518,1,4139
718.785,1,3962
719.052,1,4044
719.319,1,3917
719.586,1,4012
719.853,1,3919
720.120,1,3978
720.386,1,3960
720.653,1,3753
720.920,1,3958
721.187,1,3718
721.454,1,3748
721.720,1,3735
721.987,1,3777
722.254,1,3815
722.521,1,3672
722.787,1,3786
723.054,1,3577
723.321,1,3601
723.588,1,3516
723.854,1,3464
724.121,1,3395
724.388,1,3368
724.654,1,3379
724.921,1,3286
725.188,1,3276
725.454,1,3134
725.721,1,3238
725.987,1,3193
726.254,1,3052
726.521,1,3040
726.787,1,2991
727.054,1,2889
727.320,1,2973
727.587,1,2936
727.853,1,3045
728.120,1,2974
728.386,1,2880
728.653,1,2894
728.919,1,2923
729.186,1,2901
729.452,1,2952
729.719,1,2791
729.985,1,2756
730.252,1,2782
730.518,1,2762
730.785,1,2553
731.051,1,2697
731.318,1,2766
731.584,1,2767
731.850,1,2684
732.117,1,2673
732.383,1,2543
732.649,1,2609
732.916,1,2591
733.182,1,2543
733.448,1,2478
733.715,1,2416
733.981,1,2528
734.247,1,2442
734.514,1,2542
734.780,1,2433
735.046,1,2347
735.312,1,2264
735.579,1,2211
735.845,1,2258
736.111,1,2203
736.377,1,2213
736.644,1,2200
736.910,1,2214
737.176,1,2119
737.442,1,2101
737.708,1,2061
737.975,1,2084
738.241,1,2063
738.507,1,1984
738.773,1,2014
739.039,1,2029
739.305,1,1993
739.571,1,1969
739.837,1,1939
740.103,1,1987
740.370,1,1874
740.636,1,1927
740.902,1,1751
741.168,1,1818
741.434,1,1828
741.700,1,1776
741.966,1,1752
742.232,1,1823
742.498,1,1749
742.764,1,1761
743.030,1,1720
743.296,1,1701
743.562,1,1662
743.828,1,1703
744.093,1,1707
744.359,1,1614
744.625,1,1542
744.891,1,1659
745.157,1,1537
745.423,1,1510
745.689,1,1479
745.955,1,1517
746.221,1,1501
746.486,1,1543
746.752,1,1442
747.018,1,1440
747.284,1,1368
747.550,1,1382
747.815,1,1438
748.081,1,1388
748.347,1,1401
748.613,1,1368
748.878,1,1344
749.144,1,1364
749.410,1,1291
749.676,1,1347
749.941,1,1264
750.207,1,1237
750.473,1,1296
750.738,1,1175
751.004,1,1162
751.270,1,1268
751.535,1,1182
751.801,1,1161
752.067,1,1244
752.332,1,1171
752.598,1,1160
752.863,1,1126
753.129,1,1130
753.395,1,1144
753.660,1,1178
753.926,1,1068
754.191,1,1077
754.457,1,1052
754.722,1,1005
754.988,1,1037
755.253,1,1014
755.519,1,1042
755.784,1,1024
756.050,1,970
756.315,1,916
756.581,1,962
756.846,1,930
757.112,1,953
757.377,1,904
757.643,1,932
757.908,1,875
758.173,1,910
758.439,1,877
758.704,1,875
758.969,1,850
759.235,1,835
759.500,1,867
759.765,1,823
760.031,1,864
760.296,1,830
760.561,1,824
760.827,1,790
761.092,1,734
761.357,1,740
761.623,1,781
761.888,1,719
762.153,1,711
762.418,1,710
762.684,1,735
762.949,1,709
763.214,1,717
763.479,1,715
763.744,1,685
764.009,1,684
764.275,1,664
764.540,1,671
764.805,1,645
765.070,1,648
765.335,1,629
765.600,1,619
765.865,1,619
766.131,1,570
766.396,1,565
766.661,1,563
766.926,1,554
767.191,1,549
767.456,1,534
767.721,1,558
767.986,1,561
768.251,1,545
768.516,1,547
768.781,1,538
769.046,1,563
769.311,1,502
769.576,1,471
769.841,1,477
770.106,1,526
770.371,1,526
770.636,1,515
770.901,1,461
771.165,1,483
771.430,1,482
771.695,1,466
771.960,1,478
772.225,1,456
772.490,1,454
772.755,1,425
773.019,1,421
773.284,1,394
773.549,1,396
773.814,1,422
774.079,1,400
774.343,1,405
774.608,1,392
774.873,1,399
775.138,1,352
775.402,1,363
775.667,1,359
775.932,1,350
776.197,1,361
776.461,1,328
776.726,1,328
776.991,1,367
777.255,1,346
777.520,1,325
777.785,1,311
778.049,1,359
778.314,1,317
778.579,1,349
778.843,1,334
779.108,1,287
779.372,1,312
779.637,1,299
779.902,1,293
780.166,1,295
780.431,1,300
780.695,1,289
780.960,1,288
781.224,1,278
781.489,1,255
781.753,1,266
782.018,1,260
782.282,1,236
782.547,1,238
782.811,1,231
783.076,1,241
783.340,1,231
783.605,1,233
783.869,1,208
784.133,1,240
784.398,1,220
784.662,1,218
784.927,1,218
785.191,1,201
785.455,1,204
785.720,1,217
785.984,1,201
786.248,1,210
786.513,1,196
